Config,Z,P_ff,I_ff,MaxR_P,MaxR_I
config_86_det2_b10_s12_h10_w1000,4,61.6362135416667,660.314829508464,90.2569457161054,75.00877448672254
config_86_det2_b10_s12_h10_w1000,5,41.4805494791667,537.798126220703,,82.1342761918109
config_86_det2_b10_s12_h10_w1000,6,30.7686484375,452.795272827148,,103.48701005440248
config_86_det2_b10_s12_h10_w1000,7,24.04661328125,390.392094930013,,113.66559639761302
config_87_det2_b10_s12_h15_w250,1,1322.68273568211,1231.55614540992,9.855011415518502,15.055771318667137
config_87_det2_b10_s12_h15_w250,2,252.93209269631,694.862830042474,17.456480164834403,29.145003860010036
config_87_det2_b10_s12_h15_w250,3,104.998977908618,525.24000926827,29.145003860010036,37.14204154324315
config_87_det2_b10_s12_h15_w250,4,59.7200348642112,414.304889211797,38.290419820106436,41.77506732490087
config_87_det2_b10_s12_h15_w250,5,39.8568210825817,338.841406453851,42.11448230133503,43.038206519065
config_87_det2_b10_s12_h15_w250,6,29.1032232969694,285.270286428345,,57.733825604419216
config_87_det2_b10_s12_h15_w250,7,22.5780158271681,245.899008295199,,67.38157941966975
config_88_det2_b10_s12_h15_w1000,1,1437.86820833333,1946.65627034505,14.6339411645266,28.868083587242154
config_88_det2_b10_s12_h15_w1000,2,270.273583333333,1110.42730712891,29.854333856242715,40.528462221012035
config_88_det2_b10_s12_h15_w1000,3,108.843,838.393432617188,42.95778450991158,58.77004883292414
config_88_det2_b10_s12_h15_w1000,4,61.6362135416667,660.314829508464,54.533716634757255,75.27392129498675
config_88_det2_b10_s12_h15_w1000,5,41.4805494791667,537.798126220703,63.99793639348946,88.62553485053846
config_88_det2_b10_s12_h15_w1000,6,30.7686484375,452.795272827148,,105.99527427064272
config_88_det2_b10_s12_h15_w1000,7,24.04661328125,390.392094930013,,120.71148901468038
config_89_det1_b10_s5_h15_w250,1,1322.68273568211,1231.55614540992,10.777612340239294,20.0304648669782
config_89_det1_b10_s5_h15_w250,2,252.93209269631,694.862830042474,25.17699328345418,33.65740197801429
config_89_det1_b10_s5_h15_w250,3,104.998977908618,525.24000926827,31.447908703967855,35.671087339217394
config_89_det1_b10_s5_h15_w250,4,59.7200348642112,414.304889211797,39.99928633228979,54.77973621832487
config_89_det1_b10_s5_h15_w250,5,39.8568210825817,338.841406453851,41.245088203963846,67.26862001569309
config_89_det1_b10_s5_h15_w250,6,29.1032232969694,285.270286428345,,79.8746649920728
config_90_det1_b10_s5_h15_w1000,1,1437.86820833333,1946.65627034505,17.73855313484768,34.05189381360382
config_90_det1_b10_s5_h15_w1000,2,270.273583333333,1110.42730712891,37.96004453456529,46.95785778957511
config_90_det1_b10_s5_h15_w1000,3,108.843,838.393432617188,45.854227922707885,66.4317557544073
config_90_det1_b10_s5_h15_w1000,4,61.6362135416667,660.314829508464,79.40073036047283,87.4312459577919
config_90_det1_b10_s5_h15_w1000,5,41.4805494791667,537.798126220703,,94.36747459580562
config_90_det1_b10_s5_h15_w1000,6,30.7686484375,452.795272827148,,117.74191080273474
config_91_det1_b10_s5_h24_w250,1,1322.68273568211,1231.55614540992,10.777612340239294,20.0304648669782
config_91_det1_b10_s5_h24_w250,2,252.93209269631,694.862830042474,25.17699328345418,33.65740197801429
config_91_det1_b10_s5_h24_w250,3,104.998977908618,525.24000926827,31.447908703967855,34.90747938284019
config_91_det1_b10_s5_h24_w250,4,59.7200348642112,414.304889211797,,41.258234661232294
config_91_det1_b10_s5_h24_w250,5,39.8568210825817,338.841406453851,,45.960518020818654
config_91_det1_b10_s5_h24_w250,6,29.1032232969694,285.270286428345,,55.69909967670824
config_92_det1_b10_s5_h24_w1000,1,1437.86820833333,1946.65627034505,17.73855313484768,34.05189381360382
config_92_det1_b10_s5_h24_w1000,2,270.273583333333,1110.42730712891,37.96004453456529,42.09920409970866
config_92_det1_b10_s5_h24_w1000,3,108.843,838.393432617188,41.30259961506604,57.91565403611963
config_92_det1_b10_s5_h24_w1000,4,61.6362135416667,660.314829508464,55.47057234739993,87.61463919377397
config_92_det1_b10_s5_h24_w1000,5,41.4805494791667,537.798126220703,59.14646024997945,98.78823885164198
config_92_det1_b10_s5_h24_w1000,6,30.7686484375,452.795272827148,,119.71036608273945
config_93_det2_b10_s5_h15_w250,1,1322.68273568211,1231.55614540992,9.262672390981347,17.888718511956075
config_93_det2_b10_s5_h15_w250,2,252.93209269631,694.862830042474,20.60658268612241,27.84207696993886
config_93_det2_b10_s5_h15_w250,3,104.998977908618,525.24000926827,32.632662082373244,32.673183487529315
config_93_det2_b10_s5_h15_w250,4,59.7200348642112,414.304889211797,37.416054424128475,71.02979128506573
config_93_det2_b10_s5_h15_w250,5,39.8568210825817,338.841406453851,44.02813021239943,75.08214118848964
config_94_det2_b10_s5_h15_w1000,1,1437.86820833333,1946.65627034505,18.875469623290343,27.829952389467
config_94_det2_b10_s5_h15_w1000,2,270.273583333333,1110.42730712891,32.90868046579808,41.62614862929109
config_94_det2_b10_s5_h15_w1000,3,108.843,838.393432617188,66.75146306235831,75.07215583034125
config_94_det2_b10_s5_h15_w1000,4,61.6362135416667,660.314829508464,90.56454190244656,96.06366944404894
config_94_det2_b10_s5_h15_w1000,5,41.4805494791667,537.798126220703,,105.219565066357
config_94_det2_b10_s5_h15_w1000,6,30.7686484375,452.795272827148,,126.14428342709229
config_95_det2_b10_s5_h24_w250,1,1322.68273568211,1231.55614540992,9.262672390981347,17.888718511956075
config_95_det2_b10_s5_h24_w250,2,252.93209269631,694.862830042474,20.60658268612241,27.84207696993886
config_95_det2_b10_s5_h24_w250,3,104.998977908618,525.24000926827,32.632662082373244,32.63680820791151
config_95_det2_b10_s5_h24_w250,4,59.7200348642112,414.304889211797,37.50590580580152,41.87968839005064
config_95_det2_b10_s5_h24_w250,5,39.8568210825817,338.841406453851,,47.10776209925494
config_95_det2_b10_s5_h24_w250,6,29.1032232969694,285.270286428345,,57.60439436362473
config_96_det2_b10_s5_h24_w1000,1,1437.86820833333,1946.65627034505,18.875469623290343,27.829952389467
config_96_det2_b10_s5_h24_w1000,2,270.273583333333,1110.42730712891,32.90868046579808,41.49025487991126
config_96_det2_b10_s5_h24_w1000,3,108.843,838.393432617188,47.61702689164875,54.22629666499456
config_96_det2_b10_s5_h24_w1000,4,61.6362135416667,660.314829508464,58.69353158079359,93.16483897992742
config_96_det2_b10_s5_h24_w1000,5,41.4805494791667,537.798126220703,94.10124431199131,114.13102667548382
config_96_det2_b10_s5_h24_w1000,6,30.7686484375,452.795272827148,,129.53430060616273
