Config,Z,P_ff,I_ff,MaxR_P,MaxR_I
config_80_det1_b10_s12_h15_w1000,2,270.273583333333,1110.42730712891,22.065983514840077,28.44622230716147
config_80_det1_b10_s12_h15_w1000,3,108.843,838.393432617188,39.507652993469236,39.507652993469236
config_80_det1_b10_s12_h15_w1000,4,61.6362135416667,660.314829508464,43.27844436539985,47.70312747211991
config_80_det1_b10_s12_h15_w1000,5,41.4805494791667,537.798126220703,55.67886533621453,56.02036381914647
config_80_det1_b10_s12_h15_w1000,6,30.7686484375,452.795272827148,61.90024710025655,69.27932087368185
config_80_det1_b10_s12_h15_w1000,7,24.04661328125,390.392094930013,,78.12189494062383
config_80_det1_b10_s12_h15_w1000,8,19.4677135416667,342.550003051758,,94.54016826165187
config_81_det2_b10_s8_h10_w250,1,1322.68273568211,1231.55614540992,8.554604023565322,13.509256086106296
config_81_det2_b10_s8_h10_w250,2,252.93209269631,694.862830042474,18.22885761642786,23.957070981236416
config_81_det2_b10_s8_h10_w250,3,104.998977908618,525.24000926827,27.39810668641174,32.189769337477394
config_81_det2_b10_s8_h10_w250,4,59.7200348642112,414.304889211797,35.788283697321944,48.18884804985912
config_81_det2_b10_s8_h10_w250,5,39.8568210825817,338.841406453851,41.628310679151994,57.72379275480778
config_81_det2_b10_s8_h10_w250,6,29.1032232969694,285.270286428345,,68.14133475637175
config_81_det2_b10_s8_h10_w250,7,22.5780158271681,245.899008295199,,75.36188435110677
config_82_det2_b10_s8_h10_w1000,1,1437.86820833333,1946.65627034505,13.485408781345859,22.88102379702447
config_82_det2_b10_s8_h10_w1000,2,270.273583333333,1110.42730712891,29.524622307343364,43.00894616250248
config_82_det2_b10_s8_h10_w1000,3,108.843,838.393432617188,58.03711097220467,58.03711097220467
config_82_det2_b10_s8_h10_w1000,4,61.6362135416667,660.314829508464,79.2236385338081,73.07816997477059
config_82_det2_b10_s8_h10_w1000,5,41.4805494791667,537.798126220703,,87.5466227191823
config_82_det2_b10_s8_h10_w1000,6,30.7686484375,452.795272827148,,101.4675619901486
config_83_det2_b10_s8_h15_w250,1,1322.68273568211,1231.55614540992,8.554604023565322,13.509256086106296
config_83_det2_b10_s8_h15_w250,2,252.93209269631,694.862830042474,18.22885761642786,23.957070981236416
config_83_det2_b10_s8_h15_w250,3,104.998977908618,525.24000926827,27.39810668641174,32.189769337477394
config_83_det2_b10_s8_h15_w250,4,59.7200348642112,414.304889211797,35.788283697321944,37.15589727369449
config_83_det2_b10_s8_h15_w250,5,39.8568210825817,338.841406453851,,53.959710179335765
config_83_det2_b10_s8_h15_w250,6,29.1032232969694,285.270286428345,,73.8754553606175
config_84_det2_b10_s8_h15_w1000,1,1437.86820833333,1946.65627034505,13.485408781345859,22.88102379702447
config_84_det2_b10_s8_h15_w1000,2,270.273583333333,1110.42730712891,29.524622307343364,33.53917485568182
config_84_det2_b10_s8_h15_w1000,3,108.843,838.393432617188,41.36642660419195,49.46152677904227
config_84_det2_b10_s8_h15_w1000,4,61.6362135416667,660.314829508464,52.02048875202924,74.51133638726003
config_84_det2_b10_s8_h15_w1000,5,41.4805494791667,537.798126220703,86.29789461338729,98.33481977831546
config_84_det2_b10_s8_h15_w1000,6,30.7686484375,452.795272827148,,111.95894895005043
config_85_det2_b10_s12_h10_w250,1,1322.68273568211,1231.55614540992,9.616977175807374,12.849756807037245
config_85_det2_b10_s12_h10_w250,2,252.93209269631,694.862830042474,16.46211559915675,22.14037601306717
config_85_det2_b10_s12_h10_w250,3,104.998977908618,525.24000926827,25.583906073936404,30.069107901632197
config_85_det2_b10_s12_h10_w250,4,59.7200348642112,414.304889211797,31.725797862307573,38.862282336087496
config_85_det2_b10_s12_h10_w250,5,39.8568210825817,338.841406453851,41.23185964760745,43.89454692783603
config_85_det2_b10_s12_h10_w250,6,29.1032232969694,285.270286428345,,58.4977884197343
config_85_det2_b10_s12_h10_w250,7,22.5780158271681,245.899008295199,,64.44194717075601
config_85_det2_b10_s12_h10_w250,8,18.2704668808745,215.87945345554,,73.78452581673206
config_85_det2_b10_s12_h10_w250,9,15.2425257500057,192.266813750414,,80.01991702492916
config_86_det2_b10_s12_h10_w1000,1,1437.86820833333,1946.65627034505,13.63474422202338,18.506755523321747
config_86_det2_b10_s12_h10_w1000,2,270.273583333333,1110.42730712891,29.145003860010036,37.291972996879636
config_86_det2_b10_s12_h10_w1000,3,108.843,838.393432617188,41.21712326206185,46.18745771310649
config_86_det2_b10_s12_h10_w1000,4,61.6362135416667,660.314829508464,72.3594931574289,61.447739983600044
config_86_det2_b10_s12_h10_w1000,5,41.4805494791667,537.798126220703,,76.48183263659652
config_86_det2_b10_s12_h10_w1000,6,30.7686484375,452.795272827148,,90.72260306955465
config_86_det2_b10_s12_h10_w1000,7,24.04661328125,390.392094930013,,107.13560091654918
config_86_det2_b10_s12_h10_w1000,8,19.4677135416667,342.550003051758,,121.04416202176334
config_87_det2_b10_s12_h15_w250,1,1322.68273568211,1231.55614540992,9.616977175807374,12.849756807037245
config_87_det2_b10_s12_h15_w250,2,252.93209269631,694.862830042474,16.46211559915675,22.14037601306717
config_87_det2_b10_s12_h15_w250,3,104.998977908618,525.24000926827,25.583906073936404,30.124429455178067
config_87_det2_b10_s12_h15_w250,4,59.7200348642112,414.304889211797,31.725797862307573,38.791316682989766
config_87_det2_b10_s12_h15_w250,5,39.8568210825817,338.841406453851,41.23185964760745,42.37506637162944
config_87_det2_b10_s12_h15_w250,6,29.1032232969694,285.270286428345,,48.79002203319855
config_87_det2_b10_s12_h15_w250,7,22.5780158271681,245.899008295199,,62.22966535343091
config_88_det2_b10_s12_h15_w1000,1,1437.86820833333,1946.65627034505,13.63474422202338,18.506755523321747
config_88_det2_b10_s12_h15_w1000,2,270.273583333333,1110.42730712891,29.145003860010036,37.4419049996124
config_88_det2_b10_s12_h15_w1000,3,108.843,838.393432617188,41.21712326206185,44.514506062630865
config_88_det2_b10_s12_h15_w1000,4,61.6362135416667,660.314829508464,51.84458747063187,60.39125874962825
config_88_det2_b10_s12_h15_w1000,5,41.4805494791667,537.798126220703,62.741702638675655,82.31045432082371
config_88_det2_b10_s12_h15_w1000,6,30.7686484375,452.795272827148,,103.24604713983001
config_88_det2_b10_s12_h15_w1000,7,24.04661328125,390.392094930013,,114.36729214768744
config_89_det1_b10_s5_h15_w250,1,1322.68273568211,1231.55614540992,10.488186733497923,19.12829577533688
config_89_det1_b10_s5_h15_w250,2,252.93209269631,694.862830042474,20.812542507314873,31.58188320293452
config_89_det1_b10_s5_h15_w250,3,104.998977908618,525.24000926827,26.862282063425194,32.86847427602547
config_89_det1_b10_s5_h15_w250,4,59.7200348642112,414.304889211797,37.95936622079682,37.135838697581526
config_89_det1_b10_s5_h15_w250,5,39.8568210825817,338.841406453851,40.580026996958516,58.317041999330755
config_89_det1_b10_s5_h15_w250,6,29.1032232969694,285.270286428345,,77.89248297964775
config_89_det1_b10_s5_h15_w250,7,22.5780158271681,245.899008295199,,88.93878921562317
config_90_det1_b10_s5_h15_w1000,1,1437.86820833333,1946.65627034505,14.793176524372079,32.019759770250126
config_90_det1_b10_s5_h15_w1000,2,270.273583333333,1110.42730712891,31.875950044080675,40.35181638197079
config_90_det1_b10_s5_h15_w1000,3,108.843,838.393432617188,40.95946388451462,52.3361292662673
config_90_det1_b10_s5_h15_w1000,4,61.6362135416667,660.314829508464,75.46526882374093,73.84184321900374
config_90_det1_b10_s5_h15_w1000,5,41.4805494791667,537.798126220703,,89.21602027721559
config_90_det1_b10_s5_h15_w1000,6,30.7686484375,452.795272827148,,110.05568070335028
config_91_det1_b10_s5_h24_w250,1,1322.68273568211,1231.55614540992,10.488186733497923,19.12829577533688
config_91_det1_b10_s5_h24_w250,2,252.93209269631,694.862830042474,20.812542507314873,31.58188320293452
config_91_det1_b10_s5_h24_w250,3,104.998977908618,525.24000926827,26.929699884402424,32.86847427602547
config_91_det1_b10_s5_h24_w250,4,59.7200348642112,414.304889211797,,35.613256741672785
config_91_det1_b10_s5_h24_w250,5,39.8568210825817,338.841406453851,,43.522048555590324
config_91_det1_b10_s5_h24_w250,6,29.1032232969694,285.270286428345,,52.914274892695516
config_91_det1_b10_s5_h24_w250,7,22.5780158271681,245.899008295199,,64.74172356851899
config_92_det1_b10_s5_h24_w1000,1,1437.86820833333,1946.65627034505,14.793176524372079,32.019759770250126
config_92_det1_b10_s5_h24_w1000,2,270.273583333333,1110.42730712891,31.875950044080675,40.35181638197079
config_92_det1_b10_s5_h24_w1000,3,108.843,838.393432617188,40.95946388451462,46.30921564245537
config_92_det1_b10_s5_h24_w1000,4,61.6362135416667,660.314829508464,54.67711463439799,63.65833037091353
config_92_det1_b10_s5_h24_w1000,5,41.4805494791667,537.798126220703,58.39538509539591,88.78074604817287
config_92_det1_b10_s5_h24_w1000,6,30.7686484375,452.795272827148,,113.03122383608522
config_93_det2_b10_s5_h15_w250,1,1322.68273568211,1231.55614540992,8.422069223177877,13.880066642491311
config_93_det2_b10_s5_h15_w250,2,252.93209269631,694.862830042474,18.550640150679435,26.948492536689322
config_93_det2_b10_s5_h15_w250,3,104.998977908618,525.24000926827,28.43696977527669,28.725881187528433
config_93_det2_b10_s5_h15_w250,4,59.7200348642112,414.304889211797,33.22914759665075,39.37611364312224
config_93_det2_b10_s5_h15_w250,5,39.8568210825817,338.841406453851,41.49025487991126,72.87355515563308
config_93_det2_b10_s5_h15_w250,6,29.1032232969694,285.270286428345,,84.62109847578108
config_94_det2_b10_s5_h15_w1000,1,1437.86820833333,1946.65627034505,18.02654292980215,26.59043531046455
config_94_det2_b10_s5_h15_w1000,2,270.273583333333,1110.42730712891,32.816935414508166,40.16206232254514
config_94_det2_b10_s5_h15_w1000,3,108.843,838.393432617188,45.673618350672186,62.26544988996706
config_94_det2_b10_s5_h15_w1000,4,61.6362135416667,660.314829508464,84.44353882920824,83.54088268026561
config_94_det2_b10_s5_h15_w1000,5,41.4805494791667,537.798126220703,96.01365137312506,103.99863386202352
config_94_det2_b10_s5_h15_w1000,6,30.7686484375,452.795272827148,,122.89240820809559
config_95_det2_b10_s5_h24_w250,1,1322.68273568211,1231.55614540992,8.422069223177877,13.880066642491311
config_95_det2_b10_s5_h24_w250,2,252.93209269631,694.862830042474,18.550640150679435,26.948492536689322
config_95_det2_b10_s5_h24_w250,3,104.998977908618,525.24000926827,28.43696977527669,28.725881187528433
config_95_det2_b10_s5_h24_w250,4,59.7200348642112,414.304889211797,33.22914759665075,38.18756883515309
config_95_det2_b10_s5_h24_w250,5,39.8568210825817,338.841406453851,,42.15626192311532
config_95_det2_b10_s5_h24_w250,6,29.1032232969694,285.270286428345,,53.99677073677647
config_96_det2_b10_s5_h24_w1000,1,1437.86820833333,1946.65627034505,18.02654292980215,26.59043531046455
config_96_det2_b10_s5_h24_w1000,2,270.273583333333,1110.42730712891,32.816935414508166,40.16206232254514
config_96_det2_b10_s5_h24_w1000,3,108.843,838.393432617188,43.73020980969563,42.1717024247701
config_96_det2_b10_s5_h24_w1000,4,61.6362135416667,660.314829508464,54.257538529467055,57.562137206239925
config_96_det2_b10_s5_h24_w1000,5,41.4805494791667,537.798126220703,68.03000257239448,104.31811951858899
config_96_det2_b10_s5_h24_w1000,6,30.7686484375,452.795272827148,,126.01676492159083
