Config,Z,P_ff,I_ff,MaxR_P,MaxR_I,beyond_P,beyond_I,RadiusEstimator
config_49_det2_b15_s20_h12_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416,False,False,p95
config_49_det2_b15_s20_h12_w50,3,95.9537592016972,309.044693901097,16.725168160589597,20.166215559692898,False,False,p95
config_49_det2_b15_s20_h12_w50,4,55.3066653883184,243.601640148777,22.237721331107647,25.362201205731335,False,False,p95
config_49_det2_b15_s20_h12_w50,5,36.993922117345,199.162959091226,27.15062153984693,27.097532175458337,False,False,p95
config_49_det2_b15_s20_h12_w50,6,27.0813487792226,167.515272305283,29.221332105159064,32.93943305523032,True,False,p95
config_49_det2_b15_s20_h12_w50,7,21.0130117246902,144.270449058323,32.290265561001505,37.4419049996124,True,False,p95
config_49_det2_b15_s20_h12_w50,8,16.9791838231912,126.567457936793,46.367351121236155,41.340310231056556,True,False,p95
config_49_det2_b15_s20_h12_w50,9,14.1386261548201,112.67074195811,47.33932033732634,48.25863912295911,True,False,p95
config_49_det2_b15_s20_h12_w50,10,12.0436968582402,101.492859164877,48.25863912295911,49.94583315953394,True,False,p95
config_49_det2_b15_s20_h12_w50,11,10.4441745847862,92.3147739934436,49.98050870089259,70.5329444302448,True,True,p95
config_49_det2_b15_s20_h12_w50,12,9.18858802088564,84.6488737667435,58.76143505735713,72.16426574143189,True,True,p95
config_49_det2_b15_s20_h12_w50,13,8.17952811343337,78.1526248923616,67.79643242826278,73.36709923392092,True,True,p95
config_49_det2_b15_s20_h12_w50,14,7.35329010871709,72.5789333035372,70.5329444302448,82.49488620514607,True,True,p95
config_49_det2_b15_s20_h12_w50,15,6.66553395622582,67.7448225492957,73.06932495924674,82.88263539487629,True,True,p95
config_49_det2_b15_s20_h12_w50,16,6.08550710316677,63.5135734450523,74.17685791404216,82.97298506140417,True,True,p95
config_49_det2_b15_s20_h12_w50,17,5.59016165342281,59.7788117000728,81.23002062045781,97.18223217234723,True,True,p95
config_49_det2_b15_s20_h12_w50,18,5.1628769216908,56.4585920266622,82.60363944766598,100.65665030190503,True,True,p95
config_49_det2_b15_s20_h12_w50,19,4.7910922066594,53.4876153308822,115.96819068175549,115.96819068175549,True,True,p95
config_49_det2_b15_s20_h12_w50,20,4.46481413819361,50.8136682209736,118.16120873620073,118.16120873620073,True,True,p95
config_50_det2_b15_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,17.08848296368054,False,False,p95
config_50_det2_b15_s20_h12_w500,2,259.641330065364,879.048720659531,21.63980706938026,29.486543541079886,False,False,p95
config_50_det2_b15_s20_h12_w500,3,105.27554977829,661.976402363107,30.82947047874809,36.39239274903479,False,False,p95
config_50_det2_b15_s20_h12_w500,4,59.8243642194367,522.325202955406,46.59824299262795,47.33932033732634,False,False,p95
config_50_det2_b15_s20_h12_w500,5,40.4077641479295,425.720697172114,51.52549126403357,57.700790722484896,False,False,p95
config_50_det2_b15_s20_h12_w500,6,30.0937750463872,358.05135977561,72.16426574143189,70.72822102951551,False,False,p95
config_50_det2_b15_s20_h12_w500,7,23.5282591644182,308.420236242715,97.3620074232624,82.49488620514607,False,False,p95
config_50_det2_b15_s20_h12_w500,8,19.0428108742971,270.599644012954,115.96819068175549,100.60768484564188,True,False,p95
config_50_det2_b15_s20_h12_w500,9,15.852309192731,240.900973795346,118.16120873620073,102.40381462621399,True,False,p95
config_50_det2_b15_s20_h12_w500,10,13.4989773933766,217.007292249313,120.50131223351885,103.89062156903287,True,False,p95
config_50_det2_b15_s20_h12_w500,11,11.7063849801001,197.385914003329,122.65859631513806,126.0857842899032,True,True,p95
config_50_det2_b15_s20_h12_w500,12,10.3024927250127,174.798447942669,123.00370421251549,147.32150216448377,True,True,p95
config_50_det2_b15_s20_h12_w500,13,8.2343773807999,165.736766297224,151.3509993359806,148.06290892725295,True,True,p95
config_50_det2_b15_s20_h12_w500,14,7.1387354334877,155.114313416779,166.57768457989803,158.51497426807225,True,True,p95
config_50_det2_b15_s20_h12_w500,15,6.30992163133089,144.57194507965,172.8123982820677,174.58558073334694,True,True,p95
config_50_det2_b15_s20_h12_w500,16,5.64079151507659,135.933108110648,183.0372229902978,178.5500630075498,True,True,p95
config_50_det2_b15_s20_h12_w500,17,5.12956312475836,128.020670362398,197.50474677840023,194.98935181631327,True,True,p95
config_50_det2_b15_s20_h12_w500,18,4.70918677317163,120.936071767983,217.14655189525806,205.1827217056226,True,True,p95
config_50_det2_b15_s20_h12_w500,19,4.34538602141658,114.666952954547,220.06050304404923,219.61358109188058,True,True,p95
config_50_det2_b15_s20_h12_w500,20,4.03167079521766,108.995763264335,226.04230798680143,223.48517847946874,True,True,p95
config_51_det2_b15_s20_h12_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,23.045634076761697,False,False,p95
config_51_det2_b15_s20_h12_w1500,2,276.168535055985,1274.88781758312,28.976995185836643,37.72686377105842,False,False,p95
config_51_det2_b15_s20_h12_w1500,3,110.489999377789,954.913490984421,47.630728001994676,54.042171033369854,False,False,p95
config_51_det2_b15_s20_h12_w1500,4,62.265165672113,754.396736282332,70.5329444302448,67.56038965251754,False,False,p95
config_51_det2_b15_s20_h12_w1500,5,41.3983921590561,615.089943611065,109.37862989892542,82.13270511799792,False,False,p95
config_51_det2_b15_s20_h12_w1500,6,30.5947542861908,517.737731419071,118.16120873620073,100.60768484564188,False,False,p95
config_51_det2_b15_s20_h12_w1500,7,24.0675826659041,446.310779861523,122.12049889351091,117.0012019169034,True,False,p95
config_51_det2_b15_s20_h12_w1500,8,19.5984247045618,391.790936353185,123.95251611000076,126.0857842899032,True,False,p95
config_51_det2_b15_s20_h12_w1500,9,14.813237392189,347.069530043393,152.2994583050117,148.1084836292187,True,False,p95
config_51_det2_b15_s20_h12_w1500,10,12.2749345250106,314.281592480616,182.5873078831056,166.57768457989803,True,False,p95
config_51_det2_b15_s20_h12_w1500,11,10.3785968167878,286.18006793008,197.50474677840023,173.56590967122548,True,False,p95
config_51_det2_b15_s20_h12_w1500,12,9.08425019280687,262.551262568411,217.87180863985134,194.7854227232383,True,True,p95
