Config,Z,P_ff,I_ff,MaxR_P,MaxR_I,beyond_P,beyond_I,RadiusEstimator
config_22_det1_b30_s5_h12_w50,5,36.993922117345,199.162959091226,16.417395499895832,30.862215976821883,False,False,req
config_22_det1_b30_s5_h12_w50,6,27.0813487792226,167.515272305283,20.064109748503668,31.3263048411395,False,False,req
config_22_det1_b30_s5_h12_w50,7,21.0130117246902,144.270449058323,24.439458361428553,44.24545598137735,False,False,req
config_22_det1_b30_s5_h12_w50,8,16.9791838231912,126.567457936793,28.40861225051305,50.07820259354363,False,True,req
config_22_det1_b30_s5_h12_w50,9,14.1386261548201,112.67074195811,37.39697514505686,58.52844073610709,True,True,req
config_22_det1_b30_s5_h12_w50,10,12.0436968582402,101.492859164877,42.92942900854843,63.91264644027816,True,True,req
config_22_det1_b30_s5_h12_w50,11,10.4441745847862,92.3147739934436,47.70202694854801,68.52439620310419,True,True,req
config_22_det1_b30_s5_h12_w50,12,9.18858802088564,84.6488737667435,54.09526665984742,72.37081507762643,True,True,req
config_22_det1_b30_s5_h12_w50,13,8.17952811343337,78.1526248923616,57.357374198964166,75.75521370029773,True,True,req
config_22_det1_b30_s5_h12_w50,14,7.35329010871709,72.5789333035372,62.167522670603496,77.49568482610283,True,True,req
config_22_det1_b30_s5_h12_w50,15,6.66553395622582,67.7448225492957,65.13979870248295,79.36675853977603,True,True,req
config_22_det1_b30_s5_h12_w50,16,6.08550710316677,63.5135734450523,68.56915396152996,83.85321864888536,True,True,req
config_22_det1_b30_s5_h12_w50,17,5.59016165342281,59.7788117000728,74.02030042495099,91.25108903459727,True,True,req
config_22_det1_b30_s5_h12_w50,18,5.1628769216908,56.4585920266622,78.53719739715697,104.76304791448811,True,True,req
config_22_det1_b30_s5_h12_w50,19,4.7910922066594,53.4876153308822,81.97760593601156,110.25006960189286,True,True,req
config_22_det1_b30_s5_h12_w50,20,4.46481413819361,50.8136682209736,87.15135764225873,117.84064551805167,True,True,req
config_23_det1_b30_s5_h12_w500,1,1371.96964499226,1562.09876717853,3.626999448580052,12.420099637281497,False,False,req
config_23_det1_b30_s5_h12_w500,2,259.641330065364,879.048720659531,12.525878212724248,27.983495135525867,False,False,req
config_23_det1_b30_s5_h12_w500,3,105.27554977829,661.976402363107,21.669765803995205,33.98822958025322,False,False,req
config_23_det1_b30_s5_h12_w500,4,59.8243642194367,522.325202955406,34.23858568924832,46.2544200590603,False,False,req
config_23_det1_b30_s5_h12_w500,5,40.4077641479295,425.720697172114,52.58454026612765,65.34922627698052,False,False,req
config_23_det1_b30_s5_h12_w500,6,30.0937750463872,358.05135977561,58.76202749225047,70.73314905332577,False,False,req
config_23_det1_b30_s5_h12_w500,7,23.5282591644182,308.420236242715,68.63617759607538,87.11553631050356,True,False,req
config_23_det1_b30_s5_h12_w500,8,19.0428108742971,270.599644012954,73.15543298347703,95.34207164206155,True,False,req
config_23_det1_b30_s5_h12_w500,9,15.852309192731,240.900973795346,78.16980324197374,104.32333578298235,True,True,req
config_23_det1_b30_s5_h12_w500,10,13.4989773933766,217.007292249313,86.13135865899507,112.39456120688797,True,True,req
config_23_det1_b30_s5_h12_w500,11,11.7063849801001,197.385914003329,94.24640709332107,123.81275793623925,True,True,req
config_23_det1_b30_s5_h12_w500,12,10.3024927250127,174.798447942669,97.79882873929411,140.71704962638876,True,True,req
config_23_det1_b30_s5_h12_w500,13,8.2343773807999,165.736766297224,107.1597346125037,146.21903803312802,True,True,req
config_23_det1_b30_s5_h12_w500,14,7.1387354334877,155.114313416779,118.43136373725783,155.5213095884648,True,True,req
config_23_det1_b30_s5_h12_w500,15,6.30992163133089,144.57194507965,132.04502872547346,164.69625303536472,True,True,req
config_23_det1_b30_s5_h12_w500,16,5.64079151507659,135.933108110648,144.52761063586124,174.33214196533646,True,True,req
config_23_det1_b30_s5_h12_w500,17,5.12956312475836,128.020670362398,150.2875684220828,185.80828960547242,True,True,req
config_23_det1_b30_s5_h12_w500,18,4.70918677317163,120.936071767983,161.12195704393199,193.79422738937413,True,True,req
config_23_det1_b30_s5_h12_w500,19,4.34538602141658,114.666952954547,168.99811216894307,201.30374713628933,True,True,req
config_23_det1_b30_s5_h12_w500,20,4.03167079521766,108.995763264335,177.66077554335584,213.15974382816492,True,True,req
config_24_det1_b30_s5_h12_w1500,1,1482.77218730659,2195.12941567296,9.361857454586671,20.201024107703052,False,False,req
config_24_det1_b30_s5_h12_w1500,2,276.168535055985,1274.88781758312,21.850663605483472,35.30223611897694,False,False,req
config_24_det1_b30_s5_h12_w1500,3,110.489999377789,954.913490984421,39.896646162302915,49.63156379764797,False,False,req
config_24_det1_b30_s5_h12_w1500,4,62.265165672113,754.396736282332,62.644591745816335,68.77602325665536,False,False,req
config_24_det1_b30_s5_h12_w1500,5,41.3983921590561,615.089943611065,71.31417022583942,86.81176419574584,False,False,req
config_24_det1_b30_s5_h12_w1500,6,30.5947542861908,517.737731419071,83.42216956540987,104.42543006588215,False,False,req
config_24_det1_b30_s5_h12_w1500,7,24.0675826659041,446.310779861523,93.96424711618303,116.74181204930629,True,False,req
config_24_det1_b30_s5_h12_w1500,8,19.5984247045618,391.790936353185,99.7778449718284,134.5058681598853,True,False,req
config_24_det1_b30_s5_h12_w1500,9,14.813237392189,347.069530043393,114.02492216616506,152.0505900825263,True,True,req
config_24_det1_b30_s5_h12_w1500,10,12.2749345250106,314.281592480616,125.65723257028313,165.6509319321808,True,True,req
config_24_det1_b30_s5_h12_w1500,11,10.3785968167878,286.18006793008,139.08207603785615,181.95099691339362,True,True,req
config_24_det1_b30_s5_h12_w1500,12,9.08425019280687,262.551262568411,154.67639009486155,197.02836442727957,True,True,req
config_24_det1_b30_s5_h12_w1500,13,8.07100869684366,242.465429921281,165.54420243044856,209.472243586909,True,True,req
config_24_det1_b30_s5_h12_w1500,14,7.24897508045351,225.256267238797,176.70294234486684,224.95924013523475,True,True,req
config_24_det1_b30_s5_h12_w1500,15,6.56841598047092,210.321763462317,190.70512647511313,237.9541009662718,True,True,req
config_24_det1_b30_s5_h12_w1500,16,5.99684734319579,197.206183278909,201.35777366143301,255.85880980641562,True,True,req
config_24_det1_b30_s5_h12_w1500,17,5.50925993039002,185.62250063012,214.62556218783553,268.5923413527149,True,True,req
config_24_det1_b30_s5_h12_w1500,18,5.08897006822918,175.317193184827,223.54507375471283,280.159242911757,True,True,req
config_24_det1_b30_s5_h12_w1500,19,4.72308712345199,166.110522527026,234.36875325008666,296.21530270321205,True,True,req
config_24_det1_b30_s5_h12_w1500,20,4.4019262322732,157.810856039111,243.09971090983314,313.5064038863924,True,True,req
config_25_det1_b30_s5_h24_w50,1,1143.99309910078,724.976931135836,,,True,True,req
config_25_det1_b30_s5_h24_w50,2,226.084029078955,415.578696008349,,8.356509438754916,True,False,req
config_25_det1_b30_s5_h24_w50,3,95.9537592016972,309.044693901097,7.4757775515326825,16.32754574331366,False,False,req
config_25_det1_b30_s5_h24_w50,4,55.3066653883184,243.601640148777,10.806953779858596,23.368354670365648,False,False,req
config_25_det1_b30_s5_h24_w50,5,36.993922117345,199.162959091226,16.174791343321864,25.792862384776143,False,False,req
config_25_det1_b30_s5_h24_w50,6,27.0813487792226,167.515272305283,19.983352446474036,28.78156962363241,False,False,req
config_25_det1_b30_s5_h24_w50,7,21.0130117246902,144.270449058323,23.95975271157864,30.366416482686923,False,False,req
config_25_det1_b30_s5_h24_w50,8,16.9791838231912,126.567457936793,26.65789517197485,41.839780711662435,False,True,req
config_25_det1_b30_s5_h24_w50,9,14.1386261548201,112.67074195811,29.74540720850868,61.78437808216572,True,True,req
config_25_det1_b30_s5_h24_w50,10,12.0436968582402,101.492859164877,32.8870244169338,68.59698517427715,True,True,req
config_25_det1_b30_s5_h24_w50,11,10.4441745847862,92.3147739934436,36.59363844987268,82.23343458648002,True,True,req
config_25_det1_b30_s5_h24_w50,12,9.18858802088564,84.6488737667435,43.65590309454152,90.668236276242,True,True,req
config_25_det1_b30_s5_h24_w50,13,8.17952811343337,78.1526248923616,49.549019919671466,94.68251261159287,True,True,req
config_25_det1_b30_s5_h24_w50,14,7.35329010871709,72.5789333035372,53.96233756056162,98.75725866430723,True,True,req
config_25_det1_b30_s5_h24_w50,15,6.66553395622582,67.7448225492957,57.90589240310523,102.91402061375743,True,True,req
config_25_det1_b30_s5_h24_w50,16,6.08550710316677,63.5135734450523,65.08656447378367,110.40839252017435,True,True,req
config_25_det1_b30_s5_h24_w50,17,5.59016165342281,59.7788117000728,71.57230522345917,118.7224778632926,True,True,req
config_25_det1_b30_s5_h24_w50,18,5.1628769216908,56.4585920266622,80.214979118616,127.40390872470645,True,True,req
config_25_det1_b30_s5_h24_w50,19,4.7910922066594,53.4876153308822,87.01988685543859,138.28537014891424,True,True,req
config_25_det1_b30_s5_h24_w50,20,4.46481413819361,50.8136682209736,89.97719788306861,142.55732487318917,True,True,req
config_26_det1_b30_s5_h24_w500,1,1371.96964499226,1562.09876717853,2.165005773664357,13.157260353128228,False,False,req
config_26_det1_b30_s5_h24_w500,2,259.641330065364,879.048720659531,12.500954963521789,27.837012231918855,False,False,req
config_26_det1_b30_s5_h24_w500,3,105.27554977829,661.976402363107,21.6043977004683,37.079660866841806,False,False,req
config_26_det1_b30_s5_h24_w500,4,59.8243642194367,522.325202955406,30.036432045101495,56.59913316474025,False,False,req
config_26_det1_b30_s5_h24_w500,5,40.4077641479295,425.720697172114,41.35885485600393,68.61308093213712,False,False,req
config_26_det1_b30_s5_h24_w500,6,30.0937750463872,358.05135977561,56.363697314849745,87.6372302449136,False,False,req
config_26_det1_b30_s5_h24_w500,7,23.5282591644182,308.420236242715,71.4751661418146,108.25334617614983,False,False,req
config_26_det1_b30_s5_h24_w500,8,19.0428108742971,270.599644012954,86.9335342373701,117.6321212863788,True,True,req
config_26_det1_b30_s5_h24_w500,9,15.852309192731,240.900973795346,96.04019333649381,127.50039319111485,True,True,req
config_26_det1_b30_s5_h24_w500,10,13.4989773933766,217.007292249313,101.533877351355,136.3595582458377,True,True,req
config_26_det1_b30_s5_h24_w500,11,11.7063849801001,197.385914003329,107.8866955807496,147.55935980705075,True,True,req
config_26_det1_b30_s5_h24_w500,12,10.3024927250127,174.798447942669,113.6141543534275,165.52710297544763,True,True,req
config_26_det1_b30_s5_h24_w500,13,8.2343773807999,165.736766297224,123.90123626188006,170.4149951833269,True,True,req
config_26_det1_b30_s5_h24_w500,14,7.1387354334877,155.114313416779,130.42809561210345,179.81082099590733,True,True,req
config_26_det1_b30_s5_h24_w500,15,6.30992163133089,144.57194507965,136.58258028061672,188.00813431722693,True,True,req
config_26_det1_b30_s5_h24_w500,16,5.64079151507659,135.933108110648,147.28718871080855,198.16767241124091,True,True,req
config_26_det1_b30_s5_h24_w500,17,5.12956312475836,128.020670362398,154.63068457169524,203.9336459352513,True,True,req
config_26_det1_b30_s5_h24_w500,18,4.70918677317163,120.936071767983,164.69054735742694,209.98064394923009,True,True,req
config_26_det1_b30_s5_h24_w500,19,4.34538602141658,114.666952954547,189.27300608732702,214.26380092980918,True,True,req
config_26_det1_b30_s5_h24_w500,20,4.03167079521766,108.995763264335,199.1030546950219,220.83639934978513,True,True,req
config_27_det1_b30_s5_h24_w1500,1,1482.77218730659,2195.12941567296,9.14801891121788,18.379019968431397,False,False,req
config_27_det1_b30_s5_h24_w1500,2,276.168535055985,1274.88781758312,21.123079794386044,35.50732670872309,False,False,req
config_27_det1_b30_s5_h24_w1500,3,110.489999377789,954.913490984421,34.910741541823484,57.01842574992754,False,False,req
config_27_det1_b30_s5_h24_w1500,4,62.265165672113,754.396736282332,55.395021211296594,74.73144892435401,False,False,req
config_27_det1_b30_s5_h24_w1500,5,41.3983921590561,615.089943611065,76.95448573670024,103.9671731712574,False,False,req
config_27_det1_b30_s5_h24_w1500,6,30.5947542861908,517.737731419071,97.4209085902793,116.90125747826666,False,False,req
config_27_det1_b30_s5_h24_w1500,7,24.0675826659041,446.310779861523,108.11453141357909,135.20224007841816,True,False,req
config_27_det1_b30_s5_h24_w1500,8,19.5984247045618,391.790936353185,114.07338324030233,157.4055424867738,True,True,req
config_27_det1_b30_s5_h24_w1500,9,14.813237392189,347.069530043393,131.61341692201782,173.19099608524687,True,True,req
config_27_det1_b30_s5_h24_w1500,10,12.2749345250106,314.281592480616,143.96440069220816,184.47899165246733,True,True,req
config_27_det1_b30_s5_h24_w1500,11,10.3785968167878,286.18006793008,154.21006146018993,201.76961697275766,True,True,req
config_27_det1_b30_s5_h24_w1500,12,9.08425019280687,262.551262568411,163.9544948724764,213.1170522793102,True,True,req
config_27_det1_b30_s5_h24_w1500,13,8.07100869684366,242.465429921281,176.77199297400028,221.42330939728194,True,True,req
config_27_det1_b30_s5_h24_w1500,14,7.24897508045351,225.256267238797,187.92199548985448,234.42463548488718,True,True,req
config_27_det1_b30_s5_h24_w1500,15,6.56841598047092,210.321763462317,209.31249564546627,248.16966922293753,True,True,req
config_27_det1_b30_s5_h24_w1500,16,5.99684734319579,197.206183278909,232.4907883479831,259.28415343445545,True,True,req
config_27_det1_b30_s5_h24_w1500,17,5.50925993039002,185.62250063012,248.06502563732045,288.30890069892433,True,True,req
config_27_det1_b30_s5_h24_w1500,18,5.08897006822918,175.317193184827,261.1107497042416,325.0745982762179,True,True,req
config_27_det1_b30_s5_h24_w1500,19,4.72308712345199,166.110522527026,277.51248720653194,368.72864721604935,True,True,req
config_27_det1_b30_s5_h24_w1500,20,4.4019262322732,157.810856039111,293.1027929280481,410.9747238104931,True,True,req
config_28_det1_b30_s20_h4_w50,1,1143.99309910078,724.976931135836,3.44468793942209,5.794609564069006,False,False,req
config_28_det1_b30_s20_h4_w50,2,226.084029078955,415.578696008349,8.941378529063625,10.043119535283845,False,False,req
config_28_det1_b30_s20_h4_w50,3,95.9537592016972,309.044693901097,11.861107663283391,12.513347873371059,False,False,req
config_28_det1_b30_s20_h4_w50,4,55.3066653883184,243.601640148777,13.559143593900023,14.277285281173029,False,False,req
config_28_det1_b30_s20_h4_w50,5,36.993922117345,199.162959091226,15.21329599396528,15.84079780187854,False,False,req
config_28_det1_b30_s20_h4_w50,6,27.0813487792226,167.515272305283,17.58378158986286,17.43521938491168,False,False,req
config_28_det1_b30_s20_h4_w50,7,21.0130117246902,144.270449058323,21.51764101847598,22.42253052177653,False,False,req
config_28_det1_b30_s20_h4_w50,8,16.9791838231912,126.567457936793,26.304778558277196,26.776339835757984,False,False,req
config_28_det1_b30_s20_h4_w50,9,14.1386261548201,112.67074195811,31.240044414180975,31.073909876293328,True,False,req
config_28_det1_b30_s20_h4_w50,10,12.0436968582402,101.492859164877,32.75197513128025,34.545547831811845,True,False,req
config_28_det1_b30_s20_h4_w50,11,10.4441745847862,92.3147739934436,35.796520431460934,37.09978941988754,True,False,req
config_28_det1_b30_s20_h4_w50,12,9.18858802088564,84.6488737667435,40.65255680765971,39.23658847300565,True,False,req
config_28_det1_b30_s20_h4_w50,13,8.17952811343337,78.1526248923616,43.611057944058174,41.22856867513108,True,False,req
config_28_det1_b30_s20_h4_w50,14,7.35329010871709,72.5789333035372,49.23112201646434,49.814334031481344,True,True,req
config_28_det1_b30_s20_h4_w50,15,6.66553395622582,67.7448225492957,53.26341967053937,53.317416244600594,True,True,req
config_28_det1_b30_s20_h4_w50,16,6.08550710316677,63.5135734450523,61.338286371564045,60.53764840989448,True,True,req
config_28_det1_b30_s20_h4_w50,17,5.59016165342281,59.7788117000728,66.0983159770353,67.29414814826025,True,True,req
config_28_det1_b30_s20_h4_w50,18,5.1628769216908,56.4585920266622,67.349416292942,69.5921250932891,True,True,req
config_28_det1_b30_s20_h4_w50,19,4.7910922066594,53.4876153308822,69.84366023484164,71.52838160478677,True,True,req
config_28_det1_b30_s20_h4_w50,20,4.46481413819361,50.8136682209736,73.99458341662584,73.70854004116484,True,True,req
config_29_det1_b30_s20_h4_w500,1,1371.96964499226,1562.09876717853,9.985833715819625,11.304960194534079,False,False,req
config_29_det1_b30_s20_h4_w500,2,259.641330065364,879.048720659531,14.311232476624788,16.647083077824774,False,False,req
config_29_det1_b30_s20_h4_w500,3,105.27554977829,661.976402363107,19.258280686499507,21.36021711031983,False,False,req
config_29_det1_b30_s20_h4_w500,4,59.8243642194367,522.325202955406,30.630407685827493,28.380369536001464,False,False,req
config_29_det1_b30_s20_h4_w500,5,40.4077641479295,425.720697172114,34.70352827883643,36.22048971231615,False,False,req
config_29_det1_b30_s20_h4_w500,6,30.0937750463872,358.05135977561,43.47675097106498,41.028963854818464,False,False,req
config_29_det1_b30_s20_h4_w500,7,23.5282591644182,308.420236242715,58.14032056155177,50.07913113263847,True,False,req
config_29_det1_b30_s20_h4_w500,8,19.0428108742971,270.599644012954,68.17428675827858,65.26998448751155,True,False,req
config_29_det1_b30_s20_h4_w500,9,15.852309192731,240.900973795346,76.54486511190676,72.3995364280739,True,False,req
config_29_det1_b30_s20_h4_w500,10,13.4989773933766,217.007292249313,82.65428830375349,77.74281558446414,True,False,req
config_29_det1_b30_s20_h4_w500,11,11.7063849801001,197.385914003329,92.36505757650515,86.5480487937192,True,False,req
config_29_det1_b30_s20_h4_w500,12,10.3024927250127,174.798447942669,98.89066191450479,105.64787109386856,True,True,req
config_29_det1_b30_s20_h4_w500,13,8.2343773807999,165.736766297224,120.30856387500711,111.30504044192149,True,True,req
config_29_det1_b30_s20_h4_w500,14,7.1387354334877,155.114313416779,130.45532850792685,116.08740379319559,True,True,req
config_29_det1_b30_s20_h4_w500,15,6.30992163133089,144.57194507965,142.30773262155816,125.94338730380233,True,True,req
config_29_det1_b30_s20_h4_w500,16,5.64079151507659,135.933108110648,161.39642296910495,133.45261336477787,True,True,req
config_29_det1_b30_s20_h4_w500,17,5.12956312475836,128.020670362398,174.64092924245068,138.91539681483195,True,True,req
config_29_det1_b30_s20_h4_w500,18,4.70918677317163,120.936071767983,179.13064366545441,149.79887961307767,True,True,req
config_29_det1_b30_s20_h4_w500,19,4.34538602141658,114.666952954547,193.5444214012782,162.4706939385959,True,True,req
config_29_det1_b30_s20_h4_w500,20,4.03167079521766,108.995763264335,212.54426663116035,171.015492313156,True,True,req
config_30_det1_b30_s20_h4_w1500,1,1482.77218730659,2195.12941567296,12.05667346327336,14.600098458572122,False,False,req
config_30_det1_b30_s20_h4_w1500,2,276.168535055985,1274.88781758312,18.689967228435687,22.152604248710805,False,False,req
config_30_det1_b30_s20_h4_w1500,3,110.489999377789,954.913490984421,32.22883607889059,30.924397730594528,False,False,req
config_30_det1_b30_s20_h4_w1500,4,62.265165672113,754.396736282332,42.297297490501684,39.66337573883494,False,False,req
config_30_det1_b30_s20_h4_w1500,5,41.3983921590561,615.089943611065,64.73425966982244,52.46676448000199,False,False,req
config_30_det1_b30_s20_h4_w1500,6,30.5947542861908,517.737731419071,77.84179388349166,69.40761755744104,False,False,req
config_30_det1_b30_s20_h4_w1500,7,24.0675826659041,446.310779861523,86.94032364213972,80.88961537181395,True,False,req
config_30_det1_b30_s20_h4_w1500,8,19.5984247045618,391.790936353185,99.94382832093459,91.40649776319697,True,False,req
config_30_det1_b30_s20_h4_w1500,9,14.813237392189,347.069530043393,124.13008124320406,101.28710726060955,True,False,req
config_30_det1_b30_s20_h4_w1500,10,12.2749345250106,314.281592480616,139.57916794779942,119.16424012680986,True,False,req
config_30_det1_b30_s20_h4_w1500,11,10.3785968167878,286.18006793008,165.2854223255437,130.46618218697304,True,False,req
config_30_det1_b30_s20_h4_w1500,12,9.08425019280687,262.551262568411,178.77362703212748,141.33299429990782,True,False,req
config_30_det1_b30_s20_h4_w1500,13,8.07100869684366,242.465429921281,201.64732345249604,151.05914496573115,True,False,req
config_30_det1_b30_s20_h4_w1500,14,7.24897508045351,225.256267238797,221.76110456975994,167.01326876761752,True,True,req
config_30_det1_b30_s20_h4_w1500,15,6.56841598047092,210.321763462317,230.75443296572516,181.09539766530665,True,True,req
config_30_det1_b30_s20_h4_w1500,16,5.99684734319579,197.206183278909,242.58866649353408,188.86576288170627,True,True,req
config_30_det1_b30_s20_h4_w1500,17,5.50925993039002,185.62250063012,252.64257525867117,202.3964447151514,True,True,req
config_30_det1_b30_s20_h4_w1500,18,5.08897006822918,175.317193184827,261.4871916344831,216.67996433552514,True,True,req
config_30_det1_b30_s20_h4_w1500,19,4.72308712345199,166.110522527026,275.9903178656011,230.52307669491333,True,True,req
config_30_det1_b30_s20_h4_w1500,20,4.4019262322732,157.810856039111,284.6242527926561,241.24075111804805,True,True,req
config_31_det1_b30_s20_h12_w50,1,1143.99309910078,724.976931135836,3.44468793942209,6.158845265145082,False,False,req
config_31_det1_b30_s20_h12_w50,2,226.084029078955,415.578696008349,8.941378529063625,10.677745548569698,False,False,req
config_31_det1_b30_s20_h12_w50,3,95.9537592016972,309.044693901097,11.861107663283391,13.266569827954775,False,False,req
config_31_det1_b30_s20_h12_w50,4,55.3066653883184,243.601640148777,13.559143593900023,15.081673481414455,False,False,req
config_31_det1_b30_s20_h12_w50,5,36.993922117345,199.162959091226,15.280490011776456,16.5811903975559,False,False,req
config_31_det1_b30_s20_h12_w50,6,27.0813487792226,167.515272305283,17.893864171832757,20.559313582899602,False,False,req
config_31_det1_b30_s20_h12_w50,7,21.0130117246902,144.270449058323,21.53219391980297,23.59047212329588,False,False,req
config_31_det1_b30_s20_h12_w50,8,16.9791838231912,126.567457936793,25.572218812609908,26.60172691762698,False,False,req
config_31_det1_b30_s20_h12_w50,9,14.1386261548201,112.67074195811,30.622138641838852,31.255613495818636,False,False,req
config_31_det1_b30_s20_h12_w50,10,12.0436968582402,101.492859164877,33.81045511376622,36.788366027862665,True,False,req
config_31_det1_b30_s20_h12_w50,11,10.4441745847862,92.3147739934436,36.058852935166975,40.89455189875541,True,False,req
config_31_det1_b30_s20_h12_w50,12,9.18858802088564,84.6488737667435,38.115205299197854,46.32821899231612,True,True,req
config_31_det1_b30_s20_h12_w50,13,8.17952811343337,78.1526248923616,42.634239467826795,49.98790728766308,True,True,req
config_31_det1_b30_s20_h12_w50,14,7.35329010871709,72.5789333035372,47.31990463853451,54.13111281878472,True,True,req
config_31_det1_b30_s20_h12_w50,15,6.66553395622582,67.7448225492957,50.48265419923956,59.79633245442398,True,True,req
config_31_det1_b30_s20_h12_w50,16,6.08550710316677,63.5135734450523,52.528581505690774,63.12903749464267,True,True,req
config_31_det1_b30_s20_h12_w50,17,5.59016165342281,59.7788117000728,53.41640080537062,66.46016758179293,True,True,req
config_31_det1_b30_s20_h12_w50,18,5.1628769216908,56.4585920266622,54.916071190499416,69.75038261543803,True,True,req
config_31_det1_b30_s20_h12_w50,19,4.7910922066594,53.4876153308822,59.4055668687708,71.49297780201913,True,True,req
config_31_det1_b30_s20_h12_w50,20,4.46481413819361,50.8136682209736,61.344485285965185,73.192078635601,True,True,req
config_32_det1_b30_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.985833715819625,12.32555779670843,False,False,req
config_32_det1_b30_s20_h12_w500,2,259.641330065364,879.048720659531,14.313311112387659,17.60510934359682,False,False,req
config_32_det1_b30_s20_h12_w500,3,105.27554977829,661.976402363107,20.016902232863107,26.34550009014822,False,False,req
config_32_det1_b30_s20_h12_w500,4,59.8243642194367,522.325202955406,26.136007250534654,37.22293479832024,False,False,req
config_32_det1_b30_s20_h12_w500,5,40.4077641479295,425.720697172114,32.898797470424356,48.16700504494752,False,False,req
config_32_det1_b30_s20_h12_w500,6,30.0937750463872,358.05135977561,39.21156557700802,59.141164809293365,False,False,req
config_32_det1_b30_s20_h12_w500,7,23.5282591644182,308.420236242715,46.61684647206415,65.08937605323928,False,False,req
config_32_det1_b30_s20_h12_w500,8,19.0428108742971,270.599644012954,57.281597175707304,73.04111209144857,True,False,req
config_32_det1_b30_s20_h12_w500,9,15.852309192731,240.900973795346,64.74162783711883,87.12768966038038,True,False,req
config_32_det1_b30_s20_h12_w500,10,13.4989773933766,217.007292249313,75.32193239687894,94.97266441514164,True,True,req
config_32_det1_b30_s20_h12_w500,11,11.7063849801001,197.385914003329,82.29690152126021,104.1522977422966,True,True,req
config_32_det1_b30_s20_h12_w500,12,10.3024927250127,174.798447942669,89.43909054024792,120.42673418122554,True,True,req
config_32_det1_b30_s20_h12_w500,13,8.2343773807999,165.736766297224,103.47062606524294,127.9330404287076,True,True,req
config_32_det1_b30_s20_h12_w500,14,7.1387354334877,155.114313416779,112.38349609459763,133.30424114908473,True,True,req
config_32_det1_b30_s20_h12_w500,15,6.30992163133089,144.57194507965,124.20776719092714,142.62110949996148,True,True,req
config_32_det1_b30_s20_h12_w500,16,5.64079151507659,135.933108110648,133.1886498334015,156.27234391350962,True,True,req
config_32_det1_b30_s20_h12_w500,17,5.12956312475836,128.020670362398,139.5793404404025,163.5367738121579,True,True,req
config_32_det1_b30_s20_h12_w500,18,4.70918677317163,120.936071767983,149.54783552800458,173.957238519509,True,True,req
config_32_det1_b30_s20_h12_w500,19,4.34538602141658,114.666952954547,160.90008139974464,181.57382566511802,True,True,req
config_32_det1_b30_s20_h12_w500,20,4.03167079521766,108.995763264335,164.18324366390135,193.46856979881773,True,True,req
config_33_det1_b30_s20_h12_w1500,1,1482.77218730659,2195.12941567296,12.058021189233331,15.591660431140745,False,False,req
config_33_det1_b30_s20_h12_w1500,2,276.168535055985,1274.88781758312,19.20338186361975,29.260261020708615,False,False,req
config_33_det1_b30_s20_h12_w1500,3,110.489999377789,954.913490984421,29.186510154521727,46.22192526280142,False,False,req
config_33_det1_b30_s20_h12_w1500,4,62.265165672113,754.396736282332,38.86600539031507,54.22461041814869,False,False,req
config_33_det1_b30_s20_h12_w1500,5,41.3983921590561,615.089943611065,54.79490281951415,70.40059343184228,False,False,req
config_33_det1_b30_s20_h12_w1500,6,30.5947542861908,517.737731419071,71.1718439763928,85.8955319139347,False,False,req
config_33_det1_b30_s20_h12_w1500,7,24.0675826659041,446.310779861523,83.44418418919321,95.44249664937871,True,False,req
config_33_det1_b30_s20_h12_w1500,8,19.5984247045618,391.790936353185,91.08882996528412,114.33795240912404,True,False,req
config_33_det1_b30_s20_h12_w1500,9,14.813237392189,347.069530043393,109.5925989111998,129.7553110131185,True,False,req
config_33_det1_b30_s20_h12_w1500,10,12.2749345250106,314.281592480616,126.36051026944912,139.9466080232823,True,True,req
config_33_det1_b30_s20_h12_w1500,11,10.3785968167878,286.18006793008,139.8613369853632,156.4755705107563,True,True,req
config_33_det1_b30_s20_h12_w1500,12,9.08425019280687,262.551262568411,155.1319107154367,175.68299655281893,True,True,req
config_33_det1_b30_s20_h12_w1500,13,8.07100869684366,242.465429921281,165.34082224302622,187.4288716938894,True,True,req
config_33_det1_b30_s20_h12_w1500,14,7.24897508045351,225.256267238797,174.61434887583934,200.21816919994492,True,True,req
config_33_det1_b30_s20_h12_w1500,15,6.56841598047092,210.321763462317,186.59681356693457,216.06056571145868,True,True,req
config_33_det1_b30_s20_h12_w1500,16,5.99684734319579,197.206183278909,200.13299397595037,231.69346367800517,True,True,req
config_33_det1_b30_s20_h12_w1500,17,5.50925993039002,185.62250063012,213.9799348069814,244.93090011946907,True,True,req
config_33_det1_b30_s20_h12_w1500,18,5.08897006822918,175.317193184827,219.50948157198133,257.85157767815014,True,True,req
config_33_det1_b30_s20_h12_w1500,19,4.72308712345199,166.110522527026,230.84911197576656,273.31132533350234,True,True,req
config_33_det1_b30_s20_h12_w1500,20,4.4019262322732,157.810856039111,241.03341746183938,287.1841743550644,True,True,req
config_34_det1_b30_s20_h24_w50,1,1143.99309910078,724.976931135836,3.44468793942209,6.158845265145082,False,False,req
config_34_det1_b30_s20_h24_w50,2,226.084029078955,415.578696008349,8.941378529063625,10.677745548569698,False,False,req
config_34_det1_b30_s20_h24_w50,3,95.9537592016972,309.044693901097,11.861107663283391,13.266569827954775,False,False,req
