ConfigName,Det,Height,BuildingSize,StreetWidth,AreaDensity,VolumeDensity,ChargeWeight,RadiusP,RadiusI,PressureAtR,ImpulseAtR,RadiusEstimator
config_49_det2_b15_s20_h12_w50,2,12,15,20,0.1836734693877551,0.09183673469387756,50,18.478592343574224,40.35272312854349,0.6741767622588668,71.00559997558594,req
config_50_det2_b15_s20_h12_w500,2,12,15,20,0.1836734693877551,0.09183673469387756,500,62.195214959745,84.5809867490587,29.133092880249023,194.12355041503906,req
config_51_det2_b15_s20_h12_w1500,2,12,15,20,0.1836734693877551,0.09183673469387756,1500,88.74914960468948,129.57758711804033,4.408069800989638,252.80577087402344,req
config_52_det2_b15_s20_h24_w50,2,24,15,20,0.1836734693877551,0.1836734693877551,50,18.478592343574224,40.35272312854349,0.3619145475386176,63.60865020751953,req
config_53_det2_b15_s20_h24_w500,2,24,15,20,0.1836734693877551,0.1836734693877551,500,54.0430639757674,84.61596078426601,2.3278955953859035,212.2780303955078,req
config_54_det2_b15_s20_h24_w1500,2,24,15,20,0.1836734693877551,0.1836734693877551,1500,81.25937680935317,129.64791970306862,18.666557432964453,259.402099609375,req
config_55_det2_b30_s5_h4_w50,2,4,30,5,0.7346938775510204,0.12244897959183675,50,23.248598822772568,42.78504103201387,0.5364693112729584,1.7798272296786308,req
config_56_det2_b30_s5_h4_w500,2,4,30,5,0.7346938775510204,0.12244897959183675,500,53.775081615724005,106.03371515701973,0.27008594012002796,168.7589874267578,req
config_57_det2_b30_s5_h4_w1500,2,4,30,5,0.7346938775510204,0.12244897959183675,1500,82.23785548638776,145.4740320469602,4.849495401041533,261.7050476074219,req
config_58_det2_b30_s5_h12_w50,2,12,30,5,0.7346938775510204,0.3673469387755102,50,33.32031516624322,56.17125265649681,0.5815703272819519,0.7514229983091377,req
config_59_det2_b30_s5_h12_w500,2,12,30,5,0.7346938775510204,0.3673469387755102,500,78.99969453175822,107.19113562023473,5.346551115071637,240.19677734375,req
config_60_det2_b30_s5_h12_w1500,2,12,30,5,0.7346938775510204,0.3673469387755102,1500,95.32284827247756,149.3985727099753,12.139168209488567,346.2334289550781,req
config_61_det2_b30_s5_h24_w50,2,24,30,5,0.7346938775510204,0.7346938775510204,50,21.789207636911545,79.17508928879643,1.6144288606999906,7.163238879441854,req
config_62_det2_b30_s5_h24_w500,2,24,30,5,0.7346938775510204,0.7346938775510204,500,69.63994952212735,124.62182036509944,1.170365636107678,161.52613472938538,req
